Player Name,birth,nation,Season,Team,Tournament,Apps,Mins,Goals,Assists,Yellow,Red,Goals/90min,Assists/90min,SpG,PS%,AerialWon,MotM,Rating,Tackles,Interceptions,Fouls,OffsidesWon,Clear,HasBeenDribbled,Blocks,KeyPasses,Dribbles,Fouled,Dispossessed,BadControl,As Sub,nom_x,Player_Name,Team_,Tournament_,id
Willy Caballero,1981-09-28,England,2010/2011,Malaga,SLL,15,1347,0,0,1,0,0.0,0.0,0.0,53.4,0.3,0,7.16,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0,caballero,willy caballero,malaga,sll,139062
Callum Hudson Odoi,2000-11-07,England,2020/2021,Chelsea,EPL,1,138,1,0,0,0,0.65,0.0,1.3,87.3,0.0,0,6.85,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.7,0.7,2,odoi,callum hudson odoi,chelsea,epl,240740
Callum Hudson Odoi,2000-11-07,England,2019/2020,Chelsea,EPL,7,852,1,5,1,0,0.11,0.53,1.0,85.9,0.1,0,6.56,0.5,0.2,0.5,0.0,0.2,0.3,0.0,0.9,1.2,0.6,0.8,1.3,15,odoi,callum hudson odoi,chelsea,epl,240740
Callum Hudson Odoi,2000-11-07,England,2019/2020,Chelsea,UCL,2,262,0,1,0,0,0.0,0.34,1.6,81.8,0.4,0,6.63,0.2,0.4,1.0,0.0,0.0,0.4,0.0,1.4,2.0,0.8,1.2,1.0,3,odoi,callum hudson odoi,chelsea,ucl,240740
Callum Hudson Odoi,2000-11-07,England,2018/2019,Chelsea,EPL,4,391,0,1,0,0,0.0,0.23,0.6,86.0,0.2,0,6.65,0.8,0.3,0.1,0.0,0.0,0.2,0.0,0.9,1.2,0.6,0.7,1.1,6,odoi,callum hudson odoi,chelsea,epl,240740
Callum Hudson Odoi,2000-11-07,England,2018/2019,Chelsea,UEL,4,417,4,2,0,0,0.86,0.43,1.6,88.9,0.3,2,7.6,0.7,0.1,0.6,0.0,0.0,0.1,0.0,1.7,3.3,0.9,1.0,0.8,5,odoi,callum hudson odoi,chelsea,uel,240740
Callum Hudson Odoi,2000-11-07,England,2017/2018,Chelsea,EPL,0,27,0,0,0,0,0.0,0.0,1.0,75.0,0.0,0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.0,2,odoi,callum hudson odoi,chelsea,epl,240740
Reece James,1999-12-08,England,2020/2021,Chelsea,EPL,3,273,1,1,1,0,0.33,0.33,0.3,89.3,1.8,1,7.24,2.5,1.0,1.0,0.0,1.5,1.5,1.0,2.0,0.3,0.3,0.3,0.5,1,james,reece james,chelsea,epl,238074
Reece James,1999-12-08,England,2020/2021,England,UNL,1,101,0,0,0,1,0.0,0.0,1.0,91.9,0.5,0,6.27,2.0,0.5,1.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1,james,reece james,england,unl,238074
Reece James,1999-12-08,England,2019/2020,Chelsea,EPL,16,1514,0,2,1,0,0.0,0.12,0.8,85.9,1.5,1,6.9,1.5,0.9,0.9,0.1,0.9,0.8,0.3,1.0,1.3,0.9,0.9,0.7,8,james,reece james,chelsea,epl,238074
Reece James,1999-12-08,England,2019/2020,Chelsea,UCL,4,383,1,0,1,0,0.23,0.0,1.0,85.4,1.8,0,6.92,1.2,0.8,0.2,0.0,1.3,1.2,0.3,1.0,1.2,1.0,0.7,0.0,2,james,reece james,chelsea,ucl,238074
Reece James,1999-12-08,England,2018/2019,Wigan,EC,44,3972,3,3,5,0,0.07,0.07,1.0,72.3,1.9,7,7.1,2.1,0.9,1.1,0.1,2.3,0.5,0.3,1.6,1.0,1.4,0.8,0.9,1,james,reece james,wigan,ec,238074
Ross Barkley,1993-12-05,England,2020/2021,Chelsea,EPL,0,40,0,0,0,0,0.0,0.0,0.5,85.2,1.0,0,6.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,2,barkley,ross barkley,chelsea,epl,199189
Ross Barkley,1993-12-05,England,2020/2021,Aston Villa,EPL,2,180,2,0,0,0,1.0,0.0,4.0,87.7,0.5,0,7.96,0.5,1.5,1.0,0.0,0.5,1.0,0.0,0.5,2.0,1.5,2.5,2.5,0,barkley,ross barkley,aston villa,epl,199189
Ross Barkley,1993-12-05,England,2019/2020,Chelsea,EPL,13,1104,1,4,0,0,0.08,0.33,1.9,89.0,0.6,2,6.84,0.8,0.3,0.4,0.0,0.3,0.6,0.1,1.1,1.3,0.7,1.6,1.2,8,barkley,ross barkley,chelsea,epl,199189
Ross Barkley,1993-12-05,England,2019/2020,Chelsea,UCL,2,161,0,0,0,0,0.0,0.0,1.0,76.3,0.0,0,5.99,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.7,1.3,1.3,1.0,0.7,1,barkley,ross barkley,chelsea,ucl,199189
Ross Barkley,1993-12-05,England,2018/2019,Chelsea,EPL,13,1243,3,5,1,0,0.22,0.36,1.5,91.2,0.7,1,6.65,0.6,0.3,0.5,0.0,0.5,0.4,0.0,0.8,0.6,1.0,1.2,0.7,14,barkley,ross barkley,chelsea,epl,199189
Ross Barkley,1993-12-05,England,2018/2019,Chelsea,UEL,9,805,2,1,2,0,0.22,0.11,1.9,91.7,0.9,1,7.06,0.9,0.6,0.8,0.0,0.9,0.4,0.1,1.3,1.1,1.4,1.3,1.3,3,barkley,ross barkley,chelsea,uel,199189
Ross Barkley,1993-12-05,England,2018/2019,England,UNL,4,364,0,0,1,0,0.0,0.0,1.0,90.7,1.2,0,6.54,0.4,0.2,1.0,0.0,0.2,1.0,0.2,1.2,2.4,2.0,3.0,1.6,1,barkley,ross barkley,england,unl,199189
Ross Barkley,1993-12-05,England,2017/2018,Chelsea,EPL,2,131,0,0,0,0,0.0,0.0,1.0,76.0,1.0,0,6.37,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,2.5,0.5,1.5,1.0,0,barkley,ross barkley,chelsea,epl,199189
Ross Barkley,1993-12-05,England,2016/2017,Everton,EPL,32,2909,5,8,5,0,0.15,0.25,2.4,82.5,1.2,1,7.15,0.8,0.3,1.4,0.0,1.0,1.0,0.2,2.3,1.7,1.0,2.7,2.1,4,barkley,ross barkley,everton,epl,199189
Ross Barkley,1993-12-05,England,2015/2016,Everton,EPL,36,3087,8,8,4,0,0.23,0.23,2.5,86.0,0.8,3,7.31,0.9,0.4,0.8,0.0,0.5,0.7,0.1,1.5,3.1,1.9,2.0,1.6,2,barkley,ross barkley,everton,epl,199189
Ross Barkley,1993-12-05,England,2014/2015,Everton,UEL,4,361,0,1,1,0,0.0,0.25,3.4,80.8,0.4,0,7.08,0.4,1.2,1.4,0.0,1.0,1.0,0.2,0.4,3.0,1.2,1.4,1.4,1,barkley,ross barkley,everton,uel,199189
Ross Barkley,1993-12-05,England,2014/2015,Everton,EPL,22,1966,2,2,1,0,0.09,0.09,1.8,87.9,0.9,1,6.8,1.1,0.3,0.7,0.0,0.4,0.8,0.1,1.1,2.1,1.2,1.8,1.2,7,barkley,ross barkley,everton,epl,199189
Ross Barkley,1993-12-05,England,2013/2014,Everton,EPL,25,2291,6,0,5,0,0.24,0.0,2.3,85.0,0.7,2,7.0,1.0,0.6,0.8,0.1,0.5,0.7,0.1,0.8,2.4,1.9,1.7,1.1,9,barkley,ross barkley,everton,epl,199189
Ross Barkley,1993-12-05,England,2014,England,WC,1,145,0,0,1,0,0.0,0.0,0.7,90.3,0.7,0,6.51,0.0,0.3,0.7,0.0,0.3,0.0,0.0,0.7,1.7,0.3,1.3,0.3,2,barkley,ross barkley,england,wc,199189
Ross Barkley,1993-12-05,England,2012/2013,Everton,EPL,2,206,0,0,2,0,0.0,0.0,1.0,79.2,1.3,0,6.48,1.3,0.6,0.3,0.0,0.7,0.3,0.3,0.3,0.6,0.1,1.0,0.6,5,barkley,ross barkley,everton,epl,199189
Ross Barkley,1993-12-05,England,2011/2012,Everton,EPL,2,214,0,0,0,0,0.0,0.0,1.2,82.1,0.7,0,6.27,0.5,0.0,0.3,0.0,0.0,0.5,0.0,0.8,0.8,0.8,0.7,0.7,4,barkley,ross barkley,everton,epl,199189
Dennis Praet,1994-05-14,England,2020/2021,Leicester,EPL,4,295,1,1,0,0,0.31,0.31,1.3,85.5,0.3,1,7.11,1.5,0.8,1.5,0.0,0.3,1.0,0.0,1.0,1.0,0.5,1.3,1.5,0,praet,dennis praet,leicester,epl,199652
Dennis Praet,1994-05-14,England,2020/2021,Belgium,UNL,0,33,0,0,0,0,0.0,0.0,1.0,90.9,0.0,0,6.39,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,praet,dennis praet,belgium,unl,199652
Dennis Praet,1994-05-14,England,2019/2020,Leicester,EPL,12,1135,1,2,2,0,0.08,0.16,0.6,85.0,0.2,0,6.39,1.2,0.6,0.7,0.0,0.4,0.7,0.0,0.3,0.4,0.5,0.6,1.0,15,praet,dennis praet,leicester,epl,199652
Dennis Praet,1994-05-14,England,2018/2019,Sampdoria,ISA,33,2896,2,3,6,0,0.06,0.09,1.0,87.3,0.6,1,6.99,1.9,1.1,0.7,0.0,0.8,0.7,0.1,1.1,1.1,1.2,1.5,1.2,1,praet,dennis praet,sampdoria,isa,199652
Dennis Praet,1994-05-14,England,2017/2018,Sampdoria,ISA,31,2665,1,3,4,0,0.03,0.1,1.0,84.4,0.7,3,7.05,2.7,1.2,0.8,0.0,0.5,1.1,0.0,1.0,1.8,0.9,1.2,1.2,1,praet,dennis praet,sampdoria,isa,199652
Dennis Praet,1994-05-14,England,2016/2017,Sampdoria,ISA,19,1801,1,1,4,0,0.05,0.05,1.0,79.8,0.6,0,6.6,1.1,0.9,1.0,0.0,0.6,0.4,0.2,0.8,0.8,0.8,1.0,0.8,13,praet,dennis praet,sampdoria,isa,199652
Dennis Praet,1994-05-14,England,2015/2016,Anderlecht,UEL,9,785,0,1,2,0,0.0,0.11,1.3,76.0,0.6,0,6.74,2.6,1.1,1.3,0.2,0.3,1.1,0.0,0.6,0.8,1.0,0.8,1.9,0,praet,dennis praet,anderlecht,uel,199652
Dennis Praet,1994-05-14,England,2014/2015,Anderlecht,UCL,6,520,1,2,0,0,0.17,0.35,2.5,88.9,0.2,0,7.47,3.0,1.3,1.2,0.0,0.3,0.7,0.0,1.2,1.7,0.8,1.2,1.2,0,praet,dennis praet,anderlecht,ucl,199652
Dennis Praet,1994-05-14,England,2013/2014,Anderlecht,UCL,5,409,0,0,0,0,0.0,0.0,1.0,83.6,0.3,0,6.47,1.5,1.3,1.2,0.0,1.2,0.5,0.0,0.8,0.7,1.0,1.2,1.0,1,praet,dennis praet,anderlecht,ucl,199652
Dennis Praet,1994-05-14,England,2012/2013,Anderlecht,UCL,4,311,0,0,0,0,0.0,0.0,0.8,86.4,0.0,0,6.21,1.6,0.4,0.6,0.0,0.0,0.2,0.0,0.4,0.0,0.4,1.2,1.8,1,praet,dennis praet,anderlecht,ucl,199652
Jamie Vardy,1987-01-11,England,2020/2021,Leicester,EPL,4,355,5,0,0,0,1.27,0.0,1.8,61.7,1.8,1,7.61,1.0,0.0,1.3,0.0,0.8,0.0,0.3,0.5,0.3,1.0,0.3,2.3,0,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2019/2020,Leicester,EPL,34,3034,23,5,2,0,0.68,0.15,2.5,70.6,1.5,4,7.22,0.4,0.1,0.6,0.0,0.6,0.1,0.1,0.9,0.7,0.3,0.5,1.5,1,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2018/2019,Leicester,EPL,30,2733,18,4,3,1,0.59,0.13,2.3,65.6,2.0,3,6.94,0.4,0.2,0.6,0.0,0.8,0.4,0.0,0.9,0.4,0.6,0.6,1.5,4,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2017/2018,Leicester,EPL,37,3258,20,1,3,0,0.55,0.03,1.9,60.5,2.1,0,6.98,0.4,0.1,0.8,0.0,0.5,0.2,0.0,0.9,0.6,0.7,0.4,1.7,0,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2016/2017,Leicester,UCL,9,772,2,0,2,0,0.23,0.0,1.8,61.0,2.4,0,6.87,1.0,0.3,0.9,0.0,0.3,0.1,0.0,0.7,1.0,1.9,0.7,2.4,0,vardy,jamie vardy,leicester,ucl,208830
Jamie Vardy,1987-01-11,England,2016/2017,Leicester,EPL,33,2810,13,5,2,1,0.42,0.16,1.5,62.5,2.6,3,6.83,0.4,0.2,0.7,0.0,0.3,0.3,0.0,0.9,0.5,0.8,0.7,1.7,2,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2018,England,WC,1,157,0,0,0,0,0.0,0.0,0.5,65.0,1.5,0,6.17,0.5,0.0,0.5,0.0,0.0,0.3,0.0,0.5,0.5,0.3,0.3,1.3,3,vardy,jamie vardy,england,wc,208830
Jamie Vardy,1987-01-11,England,2015/2016,Leicester,EPL,36,3140,24,6,5,1,0.69,0.17,3.2,65.8,2.6,3,7.51,1.0,0.5,1.2,0.0,0.2,0.5,0.1,1.3,1.1,0.8,0.8,1.8,0,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2014/2015,Leicester,EPL,26,2247,5,8,5,0,0.2,0.32,1.4,64.3,1.9,2,6.8,0.9,0.7,1.2,0.0,0.2,0.2,0.1,1.0,0.8,0.9,0.6,1.4,8,vardy,jamie vardy,leicester,epl,208830
Jamie Vardy,1987-01-11,England,2016,England,UEC,1,166,1,0,0,0,0.54,0.0,1.7,69.2,1.7,0,6.61,0.3,0.0,1.7,0.0,0.3,1.0,0.0,0.7,0.3,1.0,0.3,0.0,2,vardy,jamie vardy,england,uec,208830
Jamie Vardy,1987-01-11,England,2013/2014,Leicester,EC,36,2924,16,4,8,0,0.49,0.12,2.2,68.6,1.6,3,7.15,1.1,0.3,1.2,0.0,0.5,0.2,0.1,1.3,0.8,1.1,1.1,1.8,1,vardy,jamie vardy,leicester,ec,208830
Christian Fuchs,1986-04-07,England,2020/2021,Leicester,EPL,0,10,0,0,0,0,0.0,0.0,0.0,25.0,0.0,0,6.27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2019/2020,Leicester,EPL,8,771,0,0,0,0,0.0,0.0,0.5,80.8,1.7,0,6.58,1.3,1.5,0.2,0.3,2.1,1.0,0.3,0.2,0.2,0.0,0.2,1.0,3,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2018/2019,Leicester,EPL,2,206,0,0,0,0,0.0,0.0,0.7,83.1,1.0,0,6.59,1.3,1.3,1.0,0.3,2.3,0.3,0.0,2.0,0.3,0.7,0.3,1.3,1,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2017/2018,Leicester,EPL,21,1918,0,1,1,0,0.0,0.05,0.4,74.1,2.4,2,6.81,1.6,2.3,0.5,0.2,2.8,1.0,0.1,0.7,0.4,0.2,0.4,0.4,4,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2016/2017,Leicester,UCL,9,810,0,1,1,0,0.0,0.11,0.4,68.2,1.8,1,7.23,2.4,1.3,0.8,0.2,5.0,0.9,0.2,1.2,0.3,0.4,0.0,0.3,0,fuchs,christian fuchs,leicester,ucl,139313
Christian Fuchs,1986-04-07,England,2016/2017,Leicester,EPL,35,3104,2,4,10,0,0.06,0.12,0.6,72.3,1.9,2,7.05,2.7,2.0,0.8,0.3,4.0,1.4,0.4,1.1,0.4,0.2,0.3,0.6,1,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2015/2016,Leicester,EPL,30,2710,0,4,4,0,0.0,0.13,0.6,72.4,1.5,4,7.5,3.1,3.1,1.0,0.3,3.8,1.7,0.3,1.4,0.2,0.4,0.3,0.7,2,fuchs,christian fuchs,leicester,epl,139313
Christian Fuchs,1986-04-07,England,2014/2015,Schalke,GB,20,1713,2,4,3,0,0.11,0.21,0.6,71.8,3.5,2,7.3,2.3,2.1,1.0,0.2,1.8,1.8,0.3,1.3,0.6,0.3,0.8,0.5,5,fuchs,christian fuchs,schalke,gb,139313
Christian Fuchs,1986-04-07,England,2014/2015,Schalke,UCL,5,438,1,1,1,0,0.21,0.21,0.4,78.3,3.2,1,7.73,2.4,3.8,1.0,0.0,3.2,2.4,0.6,2.8,0.4,0.4,0.4,0.4,0,fuchs,christian fuchs,schalke,ucl,139313
Christian Fuchs,1986-04-07,England,2016,Austria,UEC,3,270,0,0,1,0,0.0,0.0,1.0,70.4,2.7,0,6.94,2.3,1.3,1.3,0.7,1.7,0.3,0.3,1.7,1.0,0.3,1.0,0.3,0,fuchs,christian fuchs,austria,uec,139313
Christian Fuchs,1986-04-07,England,2013/2014,Schalke,UCL,2,201,0,2,1,0,0.0,0.9,0.8,74.2,0.8,0,6.5,0.8,0.0,0.4,0.0,0.8,0.2,0.0,0.6,0.6,0.8,1.2,0.4,3,fuchs,christian fuchs,schalke,ucl,139313
Christian Fuchs,1986-04-07,England,2013/2014,Schalke,GB,9,856,0,2,1,1,0.0,0.21,0.4,72.0,3.0,0,6.86,1.7,1.1,1.0,0.1,1.3,1.6,0.1,1.2,0.7,0.7,0.6,0.6,7,fuchs,christian fuchs,schalke,gb,139313
Christian Fuchs,1986-04-07,England,2012/2013,Schalke,GB,23,2144,0,5,7,0,0.0,0.21,0.7,77.8,1.3,0,6.92,2.5,2.1,1.1,0.3,1.7,1.3,0.1,1.2,0.3,0.6,0.5,0.3,6,fuchs,christian fuchs,schalke,gb,139313
Christian Fuchs,1986-04-07,England,2012/2013,Schalke,UCL,5,495,1,0,1,0,0.18,0.0,1.5,78.2,1.3,1,7.47,3.3,1.8,1.2,0.5,1.8,0.8,0.2,2.3,0.3,0.0,0.2,0.5,1,fuchs,christian fuchs,schalke,ucl,139313
Christian Fuchs,1986-04-07,England,2011/2012,Schalke,GB,29,2610,2,7,5,0,0.07,0.24,0.9,76.3,1.3,1,7.58,3.0,2.9,1.0,0.2,3.2,1.6,0.4,1.9,0.7,0.6,0.6,0.4,0,fuchs,christian fuchs,schalke,gb,139313
Christian Fuchs,1986-04-07,England,2010/2011,Mainz,GB,30,2649,0,8,6,0,0.0,0.27,1.1,71.0,1.1,2,7.43,3.6,3.3,1.5,0.3,2.2,1.3,0.4,1.4,0.5,1.1,0.8,0.9,1,fuchs,christian fuchs,mainz,gb,139313
Christian Fuchs,1986-04-07,England,2009/2010,Bochum,GB,29,2594,4,3,3,0,0.14,0.1,1.2,71.8,0.3,2,6.9,2.3,2.5,1.2,0.3,2.0,1.1,0.2,1.0,0.5,1.2,0.6,0.0,2,fuchs,christian fuchs,bochum,gb,139313
Youri Tielemans,1997-05-07,England,2020/2021,Leicester,EPL,5,450,1,0,2,0,0.2,0.0,1.0,83.2,0.4,0,7.02,1.4,2.6,1.0,0.0,0.4,1.0,0.2,0.4,1.2,1.8,0.8,0.6,0,tielemans,youri tielemans,leicester,epl,216393
Youri Tielemans,1997-05-07,England,2020/2021,Belgium,UNL,3,268,0,0,1,0,0.0,0.0,1.3,87.4,0.0,0,6.76,0.3,1.0,0.7,0.0,1.0,1.0,0.0,0.7,1.7,1.3,0.7,0.3,0,tielemans,youri tielemans,belgium,unl,216393
Youri Tielemans,1997-05-07,England,2019/2020,Leicester,EPL,32,2834,3,6,2,0,0.1,0.19,1.5,83.0,0.7,1,6.88,1.4,0.6,0.9,0.0,0.3,1.4,0.1,1.5,0.8,1.3,0.7,1.3,5,tielemans,youri tielemans,leicester,epl,216393
Youri Tielemans,1997-05-07,England,2018/2019,Leicester,EPL,13,1092,3,4,2,0,0.25,0.33,2.4,85.0,0.9,0,7.14,1.3,0.4,0.8,0.0,0.8,0.9,0.2,1.2,0.9,1.2,1.2,1.4,0,tielemans,youri tielemans,leicester,epl,216393
Youri Tielemans,1997-05-07,England,2018/2019,Monaco,UCL,6,540,0,0,3,0,0.0,0.0,2.0,83.5,1.5,0,6.68,2.3,1.7,1.5,0.2,1.2,1.2,0.3,1.0,0.5,2.2,0.8,1.0,0,tielemans,youri tielemans,monaco,ucl,216393
Youri Tielemans,1997-05-07,England,2018/2019,Monaco,FL1,20,1685,5,1,5,0,0.27,0.05,1.8,79.9,1.4,1,6.94,2.3,0.9,1.1,0.1,1.0,1.2,0.2,1.0,0.9,1.6,0.9,1.4,0,tielemans,youri tielemans,monaco,fl1,216393
Youri Tielemans,1997-05-07,England,2018/2019,Belgium,UNL,4,350,0,1,0,0,0.0,0.26,2.0,87.6,1.8,0,7.08,2.0,1.5,0.5,0.0,1.5,0.8,0.0,1.0,0.5,1.3,0.5,1.8,0,tielemans,youri tielemans,belgium,unl,216393
Youri Tielemans,1997-05-07,England,2017/2018,Monaco,UCL,4,311,1,0,1,0,0.29,0.0,1.3,76.1,1.8,0,6.79,2.3,1.0,2.3,0.0,0.8,1.0,0.0,0.5,0.5,2.3,1.0,1.0,0,tielemans,youri tielemans,monaco,ucl,216393
Youri Tielemans,1997-05-07,England,2017/2018,Monaco,FL1,18,1567,0,1,1,0,0.0,0.06,0.9,81.8,1.0,0,6.84,1.7,1.3,1.3,0.0,0.7,1.4,0.2,0.6,0.9,1.0,0.7,0.7,9,tielemans,youri tielemans,monaco,fl1,216393
Youri Tielemans,1997-05-07,England,2016/2017,Anderlecht,UEL,11,947,3,0,3,0,0.29,0.0,1.1,77.7,1.4,2,7.35,2.8,1.6,1.8,0.1,1.7,1.6,0.2,1.9,1.2,1.1,0.8,1.6,0,tielemans,youri tielemans,anderlecht,uel,216393
Youri Tielemans,1997-05-07,England,2018,Belgium,WC,2,175,0,2,1,0,0.0,1.03,1.0,88.3,0.3,0,6.81,1.5,0.5,1.0,0.0,0.0,1.5,0.0,1.3,0.8,0.8,0.3,0.0,2,tielemans,youri tielemans,belgium,wc,216393
Youri Tielemans,1997-05-07,England,2015/2016,Anderlecht,UEL,5,496,0,1,1,0,0.0,0.18,0.8,84.5,0.3,0,6.49,0.7,0.9,1.3,0.0,0.3,0.8,0.0,1.2,0.2,0.7,0.6,0.9,4,tielemans,youri tielemans,anderlecht,uel,216393
Youri Tielemans,1997-05-07,England,2014/2015,Anderlecht,UCL,5,471,0,0,0,0,0.0,0.0,1.3,80.4,1.3,0,7.02,1.5,2.5,1.5,0.0,1.0,2.3,0.5,1.0,2.2,1.2,1.0,0.8,1,tielemans,youri tielemans,anderlecht,ucl,216393
Youri Tielemans,1997-05-07,England,2014/2015,Anderlecht,UEL,2,161,0,0,0,0,0.0,0.0,3.0,81.6,0.0,0,6.71,1.0,1.0,2.0,0.0,1.0,2.5,0.0,2.0,1.0,0.0,2.0,2.0,0,tielemans,youri tielemans,anderlecht,uel,216393
Youri Tielemans,1997-05-07,England,2013/2014,Anderlecht,UCL,2,190,0,0,0,0,0.0,0.0,0.8,84.0,0.0,0,5.9,0.5,0.5,1.8,0.0,0.8,0.8,0.0,0.5,0.3,0.8,1.3,0.5,2,tielemans,youri tielemans,anderlecht,ucl,216393
James Maddison,1996-11-23,England,2020/2021,Leicester,EPL,0,87,1,0,0,0,1.03,0.0,0.5,95.9,0.0,0,6.44,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.5,1.0,1.5,4,maddison,james maddison,leicester,epl,220697
James Maddison,1996-11-23,England,2019/2020,Leicester,EPL,29,2629,6,3,4,0,0.21,0.1,2.4,83.0,0.2,4,7.34,1.9,0.3,1.2,0.0,0.2,1.5,0.0,2.5,1.6,2.8,0.9,1.8,2,maddison,james maddison,leicester,epl,220697
James Maddison,1996-11-23,England,2018/2019,Leicester,EPL,35,2850,7,7,3,1,0.22,0.22,2.3,83.8,0.3,3,7.2,1.3,0.3,0.7,0.0,0.1,1.2,0.1,2.8,1.4,2.2,1.1,1.3,1,maddison,james maddison,leicester,epl,220697
James Maddison,1996-11-23,England,2019,England U21,IEU,3,253,1,1,1,0,0.36,0.36,2.3,86.6,0.0,0,7.17,2.7,1.0,0.3,0.0,0.0,0.3,0.0,2.3,1.3,1.7,1.3,1.7,0,maddison,james maddison,england u21,ieu,220697
James Maddison,1996-11-23,England,2017/2018,Norwich,EC,42,3643,14,8,7,0,0.35,0.2,2.6,86.2,0.3,8,7.43,1.1,0.5,0.9,0.0,0.3,0.8,0.0,2.8,2.4,3.3,1.3,1.8,2,maddison,james maddison,norwich,ec,220697
James Maddison,1996-11-23,England,2016/2017,Norwich,EC,0,32,1,0,0,0,2.81,0.0,0.3,90.3,0.0,0,6.58,1.0,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.7,0.0,3,maddison,james maddison,norwich,ec,220697
Timothy Castagne,1995-12-05,England,2020/2021,Leicester,EPL,5,450,1,2,1,0,0.2,0.4,0.4,79.5,2.6,1,7.17,1.6,1.2,0.8,0.0,1.6,0.2,0.0,0.8,1.0,0.2,0.4,0.4,0,castagne,timothy castagne,leicester,epl,222501
Timothy Castagne,1995-12-05,England,2020/2021,Belgium,UNL,2,202,0,0,0,0,0.0,0.0,1.0,87.6,2.3,0,6.74,1.3,0.3,0.3,0.0,2.3,0.0,0.0,0.3,0.3,1.0,0.7,1.0,1,castagne,timothy castagne,belgium,unl,222501
Timothy Castagne,1995-12-05,England,2019/2020,Atalanta,ISA,19,1764,1,2,4,0,0.05,0.1,0.7,85.4,1.0,0,6.72,1.1,0.6,0.7,0.2,0.6,0.4,0.2,0.8,0.5,0.3,0.4,0.9,8,castagne,timothy castagne,atalanta,isa,222501
Timothy Castagne,1995-12-05,England,2019/2020,Atalanta,UCL,4,393,1,0,1,0,0.23,0.0,0.5,85.1,0.8,0,6.38,0.5,0.2,1.3,0.0,0.7,0.8,0.3,1.3,0.3,0.3,0.5,1.0,2,castagne,timothy castagne,atalanta,ucl,222501
Timothy Castagne,1995-12-05,England,2018/2019,Atalanta,ISA,21,2003,4,2,3,0,0.18,0.09,0.7,83.7,0.9,2,6.95,2.2,1.0,0.7,0.1,1.6,0.9,0.2,1.0,0.7,0.5,1.0,1.2,7,castagne,timothy castagne,atalanta,isa,222501
Timothy Castagne,1995-12-05,England,2017/2018,Atalanta,ISA,17,1504,0,2,4,0,0.0,0.12,0.5,81.0,0.6,0,6.92,2.7,1.3,1.3,0.1,2.1,0.7,0.2,0.8,0.7,0.8,0.5,1.1,3,castagne,timothy castagne,atalanta,isa,222501
Timothy Castagne,1995-12-05,England,2017/2018,Atalanta,UEL,2,225,0,0,0,0,0.0,0.0,0.0,79.0,1.3,0,6.92,1.0,1.0,0.7,0.0,2.0,2.0,0.0,0.3,1.7,0.3,0.3,1.3,1,castagne,timothy castagne,atalanta,uel,222501
Timothy Castagne,1995-12-05,England,2016/2017,Genk,UEL,10,900,2,0,1,0,0.2,0.0,0.2,77.5,1.3,1,7.12,2.9,2.4,0.8,0.1,3.5,1.0,0.4,0.3,0.5,0.2,0.8,0.8,0,castagne,timothy castagne,genk,uel,222501
Kasper Schmeichel,1986-11-05,England,2020/2021,Leicester,EPL,5,450,0,0,0,0,0.0,0.0,0.0,64.0,0.2,0,6.44,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,schmeichel,kasper schmeichel,leicester,epl,163587
Kasper Schmeichel,1986-11-05,England,2020/2021,Denmark,UNL,4,360,0,0,0,0,0.0,0.0,0.0,56.2,0.0,0,6.69,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,schmeichel,kasper schmeichel,denmark,unl,163587
